#{"t_start": 1718626573.458384, "env_id": "hill_racing_env/HillRacing-v0"}
r,l,t,score,total_airtime
278.40809,404,3915.369137,97,3
149.448687,307,3916.170138,63,4
1286.086507,1230,3920.544253,394,16
1050.881343,983,3922.957772,305,12
955.519264,1004,3926.522942,288,11
1321.035601,1192,3930.760127,385,18
2073.780054,1678,3936.239037,436,26
298.475668,427,3938.225024,115,5
1989.141524,1484,3942.679135,436,21
2614.905891,1820,3949.826529,525,32
715.905835,827,3952.787046,234,10
1343.856365,1205,3956.023248,329,19
29.71343,146,3956.612773,10,2
831.292533,781,3959.456402,247,12
535.209507,686,3961.008583,196,7
184.979894,303,3961.788169,65,2
1360.559925,1244,3966.196505,376,17
1091.767002,891,3968.314571,268,14
1410.207138,1298,3972.988702,393,16
815.032075,769,3974.768722,249,11
1358.963626,1085,3978.571181,342,18
1625.572598,1348,3982.431195,435,22
1476.632741,1429,3987.638593,408,22
1028.274718,977,3991.088819,254,13
2444.158947,1730,3996.805388,466,26
1026.429482,1020,4000.385305,297,15
